"","Protein","channel1","channel10","channel11","channel12","channel13","channel14","channel15","channel16","channel2","channel3","channel4","channel5","channel6","channel7","channel8","channel9"
"9293","Q9H4B0;Q9H4B0-3;Q9H4B0-2",14.1998575024839,14.4433520469474,14.4400676208554,14.433074159735,14.3665932873621,14.407459589128,14.3356081946607,14.5674461049334,14.1141257895401,14.2070386767054,14.1555933326934,14.1056383764664,14.1089879988357,14.2494859003137,14.2204321957698,14.4569578483627
"9294","Q9H4G0;Q9H4G0-2;Q9H4G0-4",15.7697448456195,16.5641058788173,16.6061978770844,16.6294047767633,16.6653720680258,16.5222597257947,16.6014297753498,16.6637712903963,15.8102031766071,15.8241576730186,15.8388102309374,15.7196488558172,15.7348151778248,15.8372673454869,15.989585592532,16.5778928239869
"9295","Q9H4G0;Q9H4G0-3;Q9H4G0-2",14.0951197056213,14.7285554823643,14.9599349576641,14.8411100268446,15.0114572041298,14.9856183249502,14.8676980486579,14.8579505761429,14.4174844571341,14.2732679741155,14.4235491277356,14.0432461249319,14.0621054601838,14.2805161958755,14.247590283136,14.9020136713244
"9296","Q9H4G0;Q9H4G0-3;Q9H4G0-2;Q9H4G0-4",16.0688650874913,16.6449886299777,16.67832792381,16.6824529922334,16.6474842910204,16.6078549554858,16.6644628476174,16.6527650800572,16.1665429225969,16.2008698323914,16.1957704819653,16.0946416641455,16.097588899771,16.1020634587162,16.2207866953827,16.7228226405749
"9297","Q9H4G0;Q9H4G0-3;Q9H4G0-4",13.7129115668196,14.4748300559781,14.4305945589522,14.3471573829275,14.2532465602919,14.2307603544115,14.4358987544961,14.3232229755509,13.9101734280676,13.7348263916462,13.6951519349172,13.7445929244338,13.8480540035461,13.853388952365,13.9032361040523,14.3824833889176
"9298","Q9H4G4",15.9922522402712,15.7993989183976,15.8980224642334,15.7044956997847,15.7553473031076,15.7731558393834,15.7125325545342,15.7448370304629,15.9253301111105,15.9995885358702,16.1035967680614,15.9526095292439,15.989760435589,15.9570148893093,16.073017044763,15.9129875250508
"9299","Q9H4I2",13.8943462424566,14.1239261579764,14.1116988912108,14.1249133022914,14.1043574257459,14.0576450621109,14.0904519665445,14.0313406506202,13.7991610686826,13.7970958918966,14.0017297730238,13.8889354079835,14.0247019808433,13.8448918236504,13.9281735942125,14.3426305607267
"9300","Q9H4I2;Q9H4I2-2",13.4961339785334,14.1021545988511,13.959625030922,13.919193739736,13.8686505130118,14.074346754239,13.9666445336819,14.0120858179957,13.3954024407235,13.414050682032,13.5955058222047,13.194836192628,13.3219281855111,13.2156489059253,13.6314675119407,14.2358474822058
"9301","Q9H4I3",13.0925797254163,12.9081231242622,13.3052925480309,13.2771540232161,13.2273943080584,13.1445499147498,12.5508022487831,13.1390210392216,13.1647140212633,13.0343625471104,12.9977662666239,13.0442139111815,12.8427214941586,13.139183007325,13.1143343637144,13.1094631627832
"9302","Q9H4I3;Q9H4I3-2",15.3166092690326,15.3304872224229,15.3131539729036,15.3254076680222,15.4012739166568,15.3396462652953,15.3397184777105,15.4651310997933,14.9716612321131,15.1918020430289,15.1289974244889,15.1725939630432,15.0495553641319,15.187283076584,15.0740180501077,15.4120174714848
"9303","Q9H4L5-8;Q9H4L5-7;Q9H4L5-6;Q9H4L5-5;Q9H4L5-4;Q9H4L5-3;Q9H4L5-2;Q9H4L5",12.1143193047122,12.9901241385206,13.4497201970833,12.9920020377383,13.1863415795648,13.2451827603555,13.122698899199,13.4900543052756,12.6448205786379,12.2574629026233,12.6069302644993,11.84818488703,12.4766722031145,11.8402012464043,12.7637561499923,13.1149288848999
"9304","Q9H4L7;Q9H4L7-2",12.9337396439626,13.4056872979353,13.1548313010515,13.0228901835101,13.3492788123638,13.4127435311303,13.4270797455452,13.3078600857717,12.892955194276,13.0148066009774,12.7511397345845,12.7459620098057,12.9158980315576,12.8191611379717,12.8103869124035,13.1248787315763
"9305","Q9H4M3",15.1928766274224,15.5739717617202,15.2053491645129,15.1794902036478,14.914218591349,14.9099039553567,15.097486444002,15.4597455337718,15.1056181396725,15.3611080023755,14.7940703589041,15.0174763819974,15.7336623834098,14.6401291375659,15.3951053223224,15.4609993895496
"9306","Q9H4M3-2",13.238713207832,12.9417478724155,12.9794128354377,12.7793707334629,12.9232137671978,12.7662586996296,12.8404950449509,12.6732870038558,13.0915264783613,12.9773838204671,13.2979595744987,13.1751740139585,13.2912232937002,12.8801928841149,13.0181650619523,13.2178887369264
"9307","Q9H4M9",15.7609113948193,15.3791157409135,15.5198725899751,15.4768557438969,15.5194769746425,15.501357752255,15.5156523221769,15.5454847021808,15.4850169830386,15.4953590137419,15.3854095058107,15.5537829786501,15.334713307164,15.6638682482865,15.3846145220269,15.3849127496075
"9308","Q9H4T2",16.9510478607361,16.0196682053252,15.2888864102674,15.2403941552062,15.3556754809356,15.5341759290643,15.421391053166,15.4625244622803,16.8199859593284,16.5310092849696,16.5454630820912,16.6823525837657,16.9069323491859,16.2522231225878,16.4740708247197,15.7892556056574
"9309","Q9H4X1-2;Q9H4X1",13.0058511269801,12.8087369799049,13.1819455135394,12.3156948324998,12.4875047219215,12.6917684198496,12.5052456039464,12.3945032466883,12.5776485048165,12.5831303001907,13.103546260932,12.7126330775796,12.8984588287842,12.8699641579208,12.7883974662777,12.5578734087079
"9310","Q9H4Z3",13.7938320329364,13.7969225344109,13.8940610527762,13.9623753536706,13.9980820181391,13.9562329736979,13.847985213449,14.0212143018069,13.8247984531489,13.5397721527305,14.0126537040624,13.4711905842589,13.6132500340742,13.690803228098,13.7211783961354,13.8682974837371
"9311","Q9H501",12.8638287547899,13.9742090229535,13.9156201364084,13.986999090895,14.0827913111781,14.0464675373058,13.897034616073,14.0198330108033,13.0279562254468,12.9176312185318,13.2107300558879,13.1906820627569,12.9390505954298,13.1908681448312,13.1641762494671,13.9971454509076
"9312","Q9H583",12.9991318146853,13.336359490571,13.6475247393733,13.5034012379391,13.452901868714,13.7658409515349,13.4442628404316,13.330683269497,13.4015588859066,12.9895801419952,13.2366536998504,13.5570427634434,13.3089391711815,13.1470363300001,13.5944724789695,13.3885904428339
"9313","Q9H5H4",13.8022925272228,13.5600778362862,13.4862904682872,13.4695682424973,13.2368858267124,13.4236056533706,13.4309298033684,13.3720262871494,13.7946608919041,13.862711721545,13.684689721634,13.9663627514151,13.9949648104687,13.8933571220078,13.8023347904038,13.4771752482671
"9314","Q9H5K3",15.6060875075413,15.9835837767883,16.0197090143766,16.0571595066942,15.933226425325,15.9951313561833,15.9580998974607,15.9875335962366,15.6226537699641,15.7235539410754,15.6493423269551,15.4731438208419,15.7765011116851,15.5188952785828,15.6703985239428,16.0261623115992
"9315","Q9H5N1",13.8148031551294,14.5174957501476,14.4788359923911,14.563291851173,14.4627130149694,14.5151259194863,14.4606499885516,14.5935179672394,14.1656002170204,14.0097561595524,14.0446982862338,13.9885388187377,13.9520806586498,14.0108717655429,14.1015839481488,14.6705523741719
"9316","Q9H5N1;Q9H5N1-2",14.9349233427725,15.7005279261539,15.6394124798079,15.6860485225484,15.687739024326,15.6302208561319,15.6972047171417,15.6435462291746,15.2613827899052,15.0319643928122,15.2132316214622,15.0982176179449,15.0270657635013,15.0871413434402,15.1894709310333,15.6701127511601
"9317","Q9H5V8;Q9H5V8-2",15.6323002507476,15.3908600293251,15.323961330731,15.3158399361609,15.343290446677,15.3024248607722,15.2771475268559,15.2957683579274,15.4939856808971,15.7571210478811,15.5198984490297,15.693805491835,15.7301685534863,15.4735702186827,15.6359350303189,15.4361100689716
"9318","Q9H5V8;Q9H5V8-2;Q9H5V8-3",15.054886391193,14.407636232616,14.4490832942901,14.6770351722456,14.6382104358076,14.6963423872347,14.5609959876186,14.3752021917178,14.7231175791424,15.0695777348253,14.7890234326392,14.8242855142318,14.8901515478144,14.8588798499529,14.6853661720749,14.7862870722479
"9319","Q9H5V8;Q9H5V8-3",16.2254590853608,16.0464301852658,15.9929134876611,15.9618246986181,16.0185190567259,16.0170688824994,16.0367669069408,16.0213205683412,16.187946891703,16.1333519612153,16.0033476749875,16.151383991118,16.2603430151644,16.0229084009592,16.1942330833941,16.053593144929
"9320","Q9H5V9;Q9H5V9-2",13.9462968287184,13.8602412822053,13.9417071913807,14.0138336520913,14.1418699836078,14.1504140948693,13.8397291011509,14.0780974892128,14.1106934627858,14.0500009450464,14.1871120113982,14.2822179841197,14.2575853202701,14.3902579675401,14.0184328258576,14.1479524549169
"9321","Q9H5V9;Q9H5V9-2;Q9H5V9-3",16.3823258530105,16.1815394790251,16.2282290052312,16.1787186200624,16.1607670623818,15.9878911689999,16.2288583110427,16.1876454913712,16.4952185505086,16.4153882544466,16.5187833711158,16.4112914583072,16.561455987408,16.3832355634248,16.4482558212301,16.1932073832459
"9322","Q9H5V9;Q9H5V9-3",14.1763499036787,14.1095245342842,14.1860403061467,14.1489091061866,14.3463589653319,14.1857946159722,14.4096459249771,14.2865056264206,14.4524937879931,14.4267298357807,14.2673594393534,14.3845346290541,14.3297110848825,14.2177736814155,14.532954581947,13.6939667561278
"9323","Q9H5X1",15.3503194417089,15.0038592990738,14.9073867625527,14.8236404181967,14.9100336681662,14.8095383604062,14.8067951525767,14.9223640425032,15.0196012844556,15.369715600316,15.2517645734431,15.3673460068925,15.169762123432,15.3129194074494,15.1007691429368,14.9643308393608
"9324","Q9H5X1;Q9H5X1-2",13.7790481364581,13.411760770135,13.2722752083509,13.2425874234859,13.4147775808773,13.38208072867,13.4535037176857,13.2429481752589,13.7984880542284,13.8229524461118,13.751438193762,13.9693917351763,14.0359512483218,13.6683475587826,13.4677357629306,13.2309449864519
"9325","Q9H633-3;Q9H633;Q9H633-4;Q9H633-2",14.9086782827854,14.5611017936869,14.6928583444994,14.7595672096515,14.6131412713108,14.6298257101727,14.7602353224469,14.7301022178587,15.0254217802675,14.9713653699568,14.8347940336189,14.9821022454282,15.0901462733385,14.9043601384926,14.9565899814836,14.7433818966315
"9326","Q9H694",15.4680669835394,16.2916753475871,16.4259731782104,16.2743129313842,16.51997054309,16.343216573569,16.41253716829,16.3233978417452,15.4948053948414,15.5766475864897,15.5347756269027,15.5362637692391,15.556202595287,15.6756057455149,15.587816471483,16.260159442841
"9327","Q9H694;Q9H694-2",15.1630041462379,15.560347075504,15.7224970576286,15.7479751486581,15.7732871249124,15.7679074051876,15.6935377994723,15.681172665136,14.9739032408167,15.044331592028,15.074089162769,15.1699442048184,15.1765933861294,15.0853027508598,15.1799676446702,15.597795908149
"9328","Q9H6A9",11.6250756828143,11.7802214942286,11.8292610565493,12.1928304231824,11.9811774200828,12.2726342861673,12.4447188459998,11.7259765237613,11.4791243277061,12.4538786022667,12.5076135218668,12.0421247641626,11.9174127525054,12.3071213687367,12.1610973120183,12.2721216414882
"9329","Q9H6A9;Q9H6A9-2",12.239973229229,13.0015512159384,12.8869070934916,12.9176597549897,12.909434673905,12.4369900731327,12.8423253298699,12.866258414697,12.4797830732962,12.4529829857775,12.4256218143222,12.4056120190251,12.1850974079701,12.4939457455411,12.360320899437,12.8222794144693
"9330","Q9H6B4",15.1171193372843,14.838731853742,14.7381793493073,14.734306996165,14.7689597145824,14.7370406495476,14.7400220813684,14.7360624801676,15.0161144189487,15.1943515159194,15.0046922556333,15.1295623055105,15.163468591958,14.8662301688313,14.9980728910654,15.0224940889406
"9331","Q9H6D7;Q9H6D7-2;Q9H6D7-3;Q9H6D7-4",13.3501425107974,14.1282600480502,13.981282522541,14.081256099236,13.9865810581479,13.997045058001,14.0190258814464,14.2817058502069,13.7512944044292,13.6236238000769,13.7035447880778,13.5132796734737,13.5931908356931,13.247640537928,13.8220379442044,14.3072199158157
"9332","Q9H6D7;Q9H6D7-2;Q9H6D7-4",14.9717756516586,15.2872945721518,15.380128361572,15.4927304346212,15.4710550825506,15.4859931794183,15.471585536584,15.6610857485535,14.9159833276785,15.0668072957667,15.1883587406944,15.1882139931232,15.0970874454248,15.0597747088655,15.0757471531207,15.4165023214033
"9333","Q9H6D7;Q9H6D7-3",16.1966818935763,16.9884278478597,16.9931185032989,16.9348624471796,16.7886904309571,16.8046690843553,16.9014990213068,17.0625423093742,16.2076437975405,16.4209338653633,16.2798486420099,16.3375735497503,16.4620324395935,16.3829091426257,16.441799378331,16.8700758283518
"9334","Q9H6E4",15.3297146315292,15.6299297550932,15.6307188560767,15.663198981326,15.6014432239068,15.5067818804177,15.598009052545,15.6308432569827,15.3151692671258,15.4427430795751,15.2893577896061,15.3396710858286,15.3885538893814,15.3842538671183,15.2954830240315,15.4508386793612
"9335","Q9H6E5",12.8816933938592,13.1222902617452,13.2544812752472,13.3708794814056,13.3117936437286,13.2346171825809,13.2212405717345,13.3506360646958,12.9813862901407,13.1969524209501,12.9802904858243,12.9984066105333,12.8129440807476,13.3077683195466,12.7984245843265,13.2191587052284
"9336","Q9H6F5",16.4078249915633,15.783080738415,15.751462296186,15.8055221545158,15.7823136245055,15.8491855446198,15.8161834077433,15.7738894419643,16.4189978827092,16.5260072251147,16.2873041882364,16.6306154211574,16.4494853686324,16.3227899174817,16.3801144664482,15.8604416215606
"9337","Q9H6F5;Q9H6F5-2",17.1554086682286,16.5189833641807,16.3979735990287,16.5746337305507,16.4318158490187,16.481368032458,16.3837704869013,16.5071181757618,17.1618102907987,17.0741241892137,16.9837040634708,17.2298140575419,17.2687558851951,16.9981567660981,17.0755946003301,16.3383377102982
"9338","Q9H6F5;Q9H6F5-2;Q9P0W8-3;Q9P0W8-2;Q9P0W8",16.3675470169675,15.4869290311756,15.4998393042754,15.480184669119,15.6427154766891,15.4843545619892,15.4882798215009,15.5927390066645,16.3497759605056,16.2855748992823,16.1263052336522,16.4760736693825,16.4645531703347,16.4242902292559,16.2715289412721,15.6288087894253
"9339","Q9H6H4",13.7089761469451,13.4054719321661,13.3237379529729,13.3852249458385,13.4145999795282,13.4450963578966,13.2951634881437,13.3028418138556,13.6422181909788,13.6780536127396,13.5476025910727,13.7248952001561,13.8207982079884,13.5310346790927,13.6255748117055,13.3663525823471
"9340","Q9H6I2",15.6075169439447,15.617864702364,15.4988844559497,15.4921106220689,15.5267560141212,15.5552051826792,15.4979381215501,15.4841960833357,15.5740979764692,15.6573776773417,15.6058557317258,15.6549213397952,15.6599572543866,15.6227850664974,15.4367726548419,15.4198858877401
"9341","Q9H6I2;P35713;P57073;P48436",15.9697476309847,15.8790080589506,15.7226150577012,15.8088233012837,15.8237437012487,15.9894328706663,15.7769659226785,15.8540597942413,16.1609343506142,15.6765282612626,16.3123789522856,16.2561777763741,15.8764094223688,16.2455692585846,15.8752101131541,15.8334735260255
"9342","Q9H6K1",12.6671861495013,12.6443183975543,13.0638640985836,12.5152782313008,12.8812443116448,13.0839714404686,12.7214500676872,12.8040466609303,13.0731472344885,12.6272850528886,13.2175249506749,12.9505105683377,12.923643002887,13.430253754772,12.9299206968275,12.72679660203
"9343","Q9H6K1;Q9H6K1-2",15.5520221828419,15.9271100984652,16.0104299963662,16.0317440279743,16.0036129588255,16.0153400041574,16.0269917930909,16.0454472548748,15.6892886325638,15.7076326415493,15.7982322488518,15.5257087727826,15.6530032705941,15.6928988424281,15.6878842395668,15.9309982678183
"9344","Q9H6K4",16.2902157185015,15.6091867366478,15.5372111574811,15.6069597795869,15.5591990086515,15.4142756397762,15.4763670541683,15.5187075208124,16.1810882556766,16.2921769645108,16.1064031447776,16.2110389257084,16.1397148459165,16.1326207845215,15.8240791317198,15.7420479585853
"9345","Q9H6K4;Q9H6K4-2",17.5097058413032,17.2302007483432,17.2134154640665,17.2439348981358,16.9923615483336,16.9921385691563,17.2277496604217,17.3421575804539,17.4353221090931,17.7258734767144,17.4354794433821,17.678434875884,17.5664758092378,17.5358335440388,17.3405418407537,17.2083154102196
"9346","Q9H6Q4",15.2593816970554,15.1946696335429,15.0261100163415,15.0435377475896,15.0496972626005,14.992193891697,15.0279762702612,15.0562893737183,15.238370139775,15.3602855224848,15.0946011008501,15.3343777170056,15.2875097771232,15.1759275071353,15.1897221651728,15.1223226374231
"9347","Q9H6Q4;Q9H6Q4-3",15.0270149134176,14.4102121795792,14.1860403061467,14.3784500549778,14.4028286144378,14.4225753406421,14.5028545818204,14.4079407287406,14.628241646285,14.688001267157,14.8864657233328,14.8852313124069,14.3546599872317,14.7007039224159,14.844311125707,14.6819936987186
"9348","Q9H6Q4;Q9H6Q4-3;Q9H6Q4-2",15.1763244991286,14.8802631344073,14.6612089448109,14.7628552307711,14.8214945933158,14.7457729597534,14.665330415308,14.743819789867,15.105053469823,15.1157210471418,15.1250910099194,15.0831935728028,15.0490239546987,15.1889420117702,15.0863830050622,14.8713286770263
"9349","Q9H6Q4;Q9H6Q4-3;Q9H6Q4-2;Q9UHQ1-4;Q9UHQ1-3;Q9UHQ1;Q9UHQ1-2",14.9505716793431,14.9521458890463,14.9207864501205,14.9668352331649,15.0151061957855,14.9899979333645,15.0055013134885,14.9597738379769,14.9202887475085,14.9214273905152,14.9408027870289,14.9345141874768,14.6841178436176,14.8334152456144,14.8923765340212,14.9117239866903
"9350","Q9H6Q4;Q9H6Q4-3;Q9UHQ1-4;Q9UHQ1-3;Q9UHQ1;Q9UHQ1-2",15.6140811449766,15.8180386694876,15.6178647658531,15.7053084088673,15.2979217253528,15.5341239971322,15.7087135195312,15.8986305622893,15.6609107024144,15.8058192662205,15.5551086075613,15.7678002864491,15.7969097496191,15.4452123453241,15.6601833968426,15.9033365212646
"9351","Q9H6R3",16.5822684309726,16.8634092757207,16.8093636652041,16.8182843416957,16.7998417316396,16.8276605766342,16.8409180383038,16.8157270769338,16.428866604023,16.4583821686796,16.5963127037352,16.6032924129571,16.7055599866162,16.9962148513889,16.630919495607,16.5582995881913
"9352","Q9H6R4-2;Q9H6R4-4;Q9H6R4",13.8174599574159,13.9356552836242,13.8473252586425,14.0274711681315,14.0427605308576,14.1228567644446,13.9771159754846,14.0352572423654,13.6587681972613,13.7705353417087,13.7965952850059,13.9691339626349,13.752859655499,14.0125928839441,13.8489590892278,13.9856286144193
"9353","Q9H6R4-2;Q9H6R4-4;Q9H6R4;Q9H6R4-3",13.9154816804564,14.0267484090796,14.1921522901794,14.2830118160016,14.2505810864678,14.3621562802585,14.0567052760251,14.1947291954626,13.7088113511129,13.7883543585504,14.0151593975268,13.746030430786,13.9873591285832,13.9260632142604,13.8192972190127,14.1583429805881
"9354","Q9H6S0",13.6240935894878,14.0877896350489,14.3145261532453,14.3176095460078,14.1859523457729,14.3005904018976,14.1026122124601,14.3354708881597,13.8242126763179,13.8135691309907,14.029351458169,13.7365157079167,13.7719939884818,13.6694654974489,14.0767587552423,14.1433402064309
"9355","Q9H6S3-3;Q9H6S3",15.5792609777542,16.5585405835364,16.5318932828381,16.5142559518185,16.5297345244513,16.4684302054732,16.5878827361353,16.647354868957,15.4827201881196,15.3920720600517,15.3400563122588,15.4432894994263,15.4739709156388,15.6642341209532,15.5112798658409,16.2028881424539
"9356","Q9H6S3-3;Q9H6S3;Q9H6S3-2",15.4974266037372,16.2619636620864,16.3982714441619,16.4020064210529,16.4180283952768,16.3611088412395,16.3726093666048,16.3845856860509,15.4747643898719,15.4844009206584,15.4426833661883,15.4351311077203,15.4151222386025,15.5738470204559,15.4377534566908,16.032857022546
"9357","Q9H6T3;Q9H6T3-2",14.2576403888626,14.4319019898401,14.6544772753371,14.5897498528017,14.5336381055142,14.4986114467237,14.6534400125334,14.6555515943426,14.3199812074693,14.2663673190543,14.3947233084558,14.2391006640011,14.2231290870594,14.1643697418722,14.3858765927161,14.5720260339029
"9358","Q9H6T3;Q9H6T3-2;Q9H6T3-3",15.4976578864757,15.8948628564432,15.9711996138038,15.957056769201,16.0394924082466,15.9731382599105,16.010965927189,15.9805791274672,15.6441640916054,15.5822891198261,15.7164870050315,15.4818785077624,15.6492506181821,15.4825404583287,15.6981805247797,15.9391447125161
"9359","Q9H6T3;Q9H6T3-3",14.8336440259645,14.7533991627945,14.8947870897361,14.8445633702684,15.08056168194,14.9421816380767,14.7784821293743,14.8408656804356,14.8783956422391,14.8306949622153,15.0790831932758,14.9335489730359,14.939302089561,14.9374354505187,14.8184475903652,14.7115079931088
"9360","Q9H6U8;Q9H6U8-3",15.8641401954357,15.3634672792067,15.4602876941568,15.6043839008988,15.4443185851573,15.3787123924445,15.3578188287967,15.5164187555553,15.7983231677708,15.9406479658674,15.9761213755543,15.9682369639363,15.8840377188396,16.1155133653119,15.7840401044872,15.4634988318888
"9361","Q9H6U8;Q9H6U8-3;Q9H6U8-2;Q9H6U8-4",16.2658506036945,16.2134976797083,16.115738852931,16.073594893071,16.0288464709848,16.054193386078,16.0784983649393,16.1025838561655,16.0527570527765,16.2465137219558,16.2090128021997,16.1481922546956,16.2226039893291,16.1783447707072,16.144209909233,16.0342098473772
"9362","Q9H6V9;Q9H6V9-2",15.4774089863415,15.3619668871409,15.4375087695482,15.5728040951512,15.4584069360306,15.5334227330225,15.411673730239,15.4473103464675,15.40488304929,15.4702795283651,15.6264604540713,15.5197377815312,15.3383706117037,15.5316907861719,15.3500435332262,15.397909809671
"9363","Q9H6V9;Q9H6V9-2;Q9H6V9-3",15.321469416431,15.3530617953041,15.5173069135569,15.5293831247725,15.5956437636765,15.5853695500088,15.3907370572442,15.344206334035,15.315173571288,15.4703298518543,15.4042405614583,15.2172438258162,15.2258096275318,15.538750595025,15.4345201452934,15.4220547532716
"9364","Q9H6V9;Q9H6V9-2;Q9H6V9-3;Q9H6V9-4",15.8243726797566,16.0045522680102,15.9089331329236,16.0058865987112,15.9372628139051,15.9386063049258,15.9599953840513,15.9520799907632,15.7710661819579,15.8459133338228,15.8085955804144,15.7656790655126,15.8312285194089,15.6715242398025,15.7603017598566,15.9328295169803
"9365","Q9H6W3",13.6516537694097,13.7845353871721,13.9243159759912,13.8926559673769,13.981843966003,13.9573762453027,13.9571089544708,13.9032632240854,13.5022566306204,13.5416522583565,13.6380298862018,13.598231723749,13.5021623374473,13.5083899829386,13.51770245844,13.994465275633
"9366","Q9H6W3;Q9H6W3-2",14.8358663762991,15.0106180475113,14.8268378666649,14.9236124579301,14.8816677974522,15.001694257759,14.941291794142,14.9723031804223,14.6929248322358,15.0040801622427,14.9463945547181,14.9144978355106,14.8537988806071,14.7811340008246,14.8543239714652,14.961947422289
"9367","Q9H6X2-5;Q9H6X2",13.9268355750469,14.1369791985095,14.3756692957971,14.3979956499172,14.330950772802,14.3279727012512,14.3302114574827,14.3054033119164,14.034028597979,13.904413967176,14.0892386976499,14.0804962092153,13.7249031558478,14.1503172890278,13.5695589759558,13.9470054094385
"9368","Q9H6X2-5;Q9H6X2;Q9H6X2-3;Q9H6X2-4;Q9H6X2-6;Q9H6X2-2",14.4137082952567,14.3606219399987,14.2668808958534,14.2936073218771,14.2158144271342,14.3859120730775,14.1808084370208,14.3293568270775,14.4018340255678,14.1775341203229,14.5148615806642,14.3577706073594,14.398333689094,14.7074966864069,14.2377845388817,14.2326418950273
"9369","Q9H6X4-2;Q9H6X4-3;Q9H6X4",14.5139556603317,14.3569919460079,14.201772922208,14.1103490738365,14.1706642257685,14.2091162163743,14.2875552526474,14.3076481246766,14.198229013961,14.6857122270527,14.2485900780032,14.4173408567566,14.4027704804264,14.3322567858103,14.3134311643202,14.4329709582663
"9370","Q9H6Y2",15.376584038813,15.500629809292,15.3917238117321,15.513647846889,15.5696107739647,15.3882532413486,15.4717901486032,15.6366062581141,15.3121435612562,15.2468223040471,15.3872072290298,15.3710179005909,15.428483163017,15.291758100182,15.4687619032457,15.6311347224345
"9371","Q9H6Y2;Q9H6Y2-2",14.2286117693344,14.0682407057384,14.2441703930539,14.2073171397469,14.1671537584237,14.230185365835,14.1985108688403,14.071414534041,14.382844580503,14.2072406677646,14.1373630773418,14.3204003616335,14.2586912120712,14.1329472015883,14.2180955508933,14.1226626197608
"9372","Q9H6Y7-2;Q9H6Y7",13.9344812461398,14.3625126648145,14.2191582579252,14.379084708798,14.1371232850376,14.2710895912984,14.2034936325482,14.0954258503341,14.0253020068391,14.1739906427551,13.6312919796252,14.2102832379771,14.1112354571131,14.1510457389503,14.0251678287924,14.3873973160709
"9373","Q9H6Z4-2",15.4788136095485,15.5011946547719,16.0291732282002,15.9618277391632,15.9297954563597,15.8535417038131,16.0099305555457,15.8612883182553,15.6644209486423,15.8230697062774,15.4684318238406,15.8276070306065,15.5556279380291,15.6630200146603,15.5754927676325,15.4037156563975
"9374","Q9H6Z4;Q9H6Z4-3",14.614921563622,14.583598622225,14.5259012458809,14.5213908549699,14.4753761908119,14.5875771553358,14.5274114920044,14.498758542652,14.8148682407368,14.7484514599447,14.6089619922879,14.8470669301849,14.7679394924509,14.7376704601164,14.6029484176882,14.6519951276824
"9375","Q9H765",14.7584342506603,15.6965447405828,15.3811626527135,15.4836412184249,15.3129126060208,15.3255442996864,15.4835656290038,15.6838653247769,14.8193971557004,14.7799244414539,14.8378760427002,14.8655772280236,14.9319898726804,14.930540180348,14.9375928395814,15.5191005106726
"9376","Q9H773",15.385352780463,15.0075047846058,15.0741001381214,15.0272416214792,14.9791343237137,14.9549533526884,15.0203361262514,14.9936198665208,15.2858119861581,15.4609433558546,15.2079561523343,15.3904260706976,15.3254712564784,15.3802786107222,15.2348224468261,14.8949466092478
"9377","Q9H777",15.8619694420091,15.351385245026,15.3632431635736,15.3483019425675,15.4415223742954,15.3847260905917,15.4474148010134,15.3977435816977,15.7937956659118,15.7802579623415,15.8241669653087,15.7290324667803,15.7751048341265,15.8225584166011,15.7137132183546,15.4479939990465
"9378","Q9H788-2;Q9H788",15.8196723156867,16.059809674847,16.229755094229,16.2068401682051,16.2052535038892,16.1265542252491,16.1519996729172,16.1684562194109,16.0128885428134,16.0269944132285,16.1109752715563,15.9308848072234,15.9517746281688,15.9886679029231,16.1259769431523,16.1097869293167
"9379","Q9H792",14.2859723522626,14.8274525649057,14.7851195262206,14.7188991730791,14.8421322720129,14.8210624603198,14.83903273766,14.7285868078082,14.1500708492794,14.1971734475691,14.2631583387175,14.2068822696469,14.1101909087677,14.2805292869649,14.1283796773683,14.825861139373
"9380","Q9H799-5;Q9H799",12.7002489896513,13.3494255074257,13.3228850069449,13.1396205366411,13.1535397154694,12.9725126626271,13.0833734465766,12.9955349119286,12.9476420113099,12.378693468734,12.8513568332406,12.2472509487364,12.87766922291,12.8420268969086,12.9977472077563,13.0256996026776
"9381","Q9H7B2",15.8029784361222,16.0389561143338,16.0413508070193,16.2723532857977,16.2834849447983,16.2851144146859,15.9058151938961,16.1932783467975,15.6696096614446,15.7742996039585,15.8413576785468,15.6333693467251,15.727193276648,15.5883078207545,15.7376087495995,16.0892826463701
"9382","Q9H7C4",11.7230855506162,12.2463554677527,11.7619788722716,11.9481948708951,11.7169221562093,11.4883698941784,11.9366163353247,12.1759232213935,11.0313967895772,11.1819536722211,11.5944996954931,11.399761752472,11.8431376041788,11.110324683401,11.3708268323721,12.3708158584895
"9383","Q9H7C4;Q9H7C4-2",13.8537902309866,14.5848909149711,14.5617808792137,14.5792464387735,14.5246716455622,14.6285573873795,14.5282781177072,14.4551880036059,14.3238954836341,14.133164021193,14.1193889198793,13.9067533975956,14.079695134172,14.1003185142722,14.2807933953976,14.7415170680399
"9384","Q9H7C9",17.0304426993512,16.6650516698305,16.6571666344192,16.5711694439429,16.6531313497479,16.6471384936463,16.6076971761116,16.6127340873433,17.0860963094252,16.9743084084986,16.9011745094708,17.0567126196764,17.0261410960423,16.9123892065491,16.8916296347496,16.5601779008618
"9385","Q9H7C9;Q9H7C9-3;Q9H7C9-2",15.1936488132537,14.8848985753175,14.9617121574813,14.8547188921262,15.055777952835,14.9283633080347,14.9180099380438,14.8262115889451,15.2483464117584,15.2628873743299,15.2452257633633,15.4700920950812,15.2972284589372,15.2859153819271,15.0889366708616,15.0171082111896
